EmployeeID,Age,Department,YearsAtCompany,YearsInCurrentRole,YearsWithCurrentManager,JobLevel,JobSatisfaction,Salary,Attrition,WorkLifeBalance,OverTime,MaritalStatus,DistanceFromHome,Education
1171,59,Marketing,2,14,5.0,3,4.0,117755.0,Yes,4,Yes,Divorced,49,Master
1480,45,Finance,9,13,8.0,1,1.0,118061.0,No,2,Yes,Married,27,Doctor
611,18,Finance,18,1,1.0,1,,122799.0,No,1,Yes,Married,29,Below College
971,59,Engineering,5,2,8.0,4,2.0,129233.0,No,2,Yes,Married,31,Doctor
254,37,HR,18,11,2.0,3,2.0,77367.0,Yes,3,Yes,Single,13,Below College
1314,38,Finance,9,2,1.0,5,2.0,85928.0,No,2,No,Divorced,27,Master
2065,52,Marketing,25,14,3.0,5,4.0,33784.0,No,4,No,Divorced,2,Doctor
977,44,Sales,3,13,5.0,2,2.0,45787.0,No,3,Yes,Married,43,College
2234,29,Sales,4,8,9.0,5,1.0,123052.0,No,3,Yes,Single,35,Doctor
208,33,HR,12,9,4.0,1,1.0,91836.0,No,1,Yes,Single,33,College
2974,29,Marketing,17,13,6.0,3,4.0,77976.0,No,2,Yes,Divorced,12,Bachelor
2814,51,Finance,14,8,1.0,4,2.0,82971.0,No,3,Yes,Divorced,24,Doctor
590,30,Marketing,13,8,3.0,5,2.0,53306.0,No,1,Yes,Divorced,14,Master
1657,49,HR,17,1,5.0,2,1.0,144147.0,Yes,4,Yes,Married,25,Below College
1366,46,HR,9,1,4.0,1,1.0,85919.0,No,1,Yes,Divorced,19,Below College
819,34,Marketing,24,9,5.0,5,3.0,112790.0,No,3,Yes,Single,45,Below College
523,31,Engineering,12,2,2.0,5,3.0,41357.0,No,1,No,Divorced,17,College
1990,53,Engineering,9,5,2.0,2,1.0,97687.0,Yes,4,Yes,Married,32,College
1018,25,Engineering,18,13,7.0,2,1.0,95620.0,No,2,Yes,Divorced,37,Doctor
2839,52,Sales,16,4,4.0,1,4.0,82018.0,No,1,Yes,Married,12,Doctor
1743,47,Sales,8,7,2.0,4,4.0,70894.0,No,1,No,Divorced,49,College
286,50,Marketing,3,6,7.0,1,4.0,96296.0,Yes,1,No,Married,30,Master
211,23,Marketing,15,12,1.0,4,1.0,90878.0,Yes,2,No,Divorced,39,Master
2881,25,Finance,38,7,8.0,1,3.0,103002.0,No,3,No,Married,22,College
236,47,Sales,32,13,7.0,4,2.0,68082.0,Yes,3,Yes,Single,19,College
1558,32,HR,30,4,9.0,5,4.0,78861.0,No,1,Yes,Divorced,28,College
728,32,Finance,14,3,7.0,3,4.0,72995.0,Yes,1,No,Married,49,Bachelor
2816,20,Sales,33,8,3.0,2,1.0,54599.0,Yes,1,No,Divorced,30,Doctor
1790,19,Finance,14,10,4.0,4,2.0,60796.0,No,3,Yes,Married,35,Master
1373,37,Engineering,5,1,8.0,4,1.0,70533.0,No,4,No,Married,4,Master
1828,54,Finance,15,6,3.0,4,1.0,41004.0,No,3,Yes,Single,12,College
609,32,Marketing,4,14,3.0,5,1.0,56221.0,No,4,No,Married,47,Doctor
1825,54,Engineering,12,1,7.0,2,3.0,109688.0,No,1,Yes,Divorced,43,Doctor
2438,58,Finance,24,3,4.0,5,4.0,112628.0,Yes,4,No,Married,7,Doctor
2842,33,Marketing,22,5,2.0,4,2.0,107391.0,No,3,Yes,Divorced,28,Master
585,25,Sales,28,10,7.0,1,1.0,115442.0,No,2,Yes,Single,21,Below College
1131,25,Sales,20,7,6.0,4,4.0,141033.0,No,3,Yes,Single,48,College
1797,52,Finance,15,11,7.0,5,3.0,113598.0,No,2,Yes,Married,25,Master
1326,47,Engineering,16,4,3.0,1,4.0,55650.0,No,3,No,Single,41,Bachelor
2590,52,Engineering,13,9,7.0,3,1.0,69437.0,No,4,Yes,Married,29,Bachelor
2880,53,HR,17,5,6.0,3,1.0,117862.0,Yes,2,No,Single,48,Doctor
998,46,Finance,38,6,3.0,3,1.0,86435.0,No,4,Yes,Divorced,45,Doctor
2740,29,Marketing,17,8,3.0,4,3.0,139337.0,Yes,4,Yes,Married,20,Below College
108,54,Marketing,22,2,5.0,3,1.0,31772.0,No,2,No,Single,31,Below College
2375,36,Sales,35,13,3.0,5,4.0,95633.0,Yes,3,Yes,Married,4,Bachelor
2626,31,Sales,25,9,7.0,2,2.0,42094.0,No,2,No,Single,20,Bachelor
342,26,Engineering,2,10,9.0,4,2.0,142610.0,No,4,No,Married,8,Master
1229,57,Engineering,34,13,4.0,5,2.0,37453.0,Yes,4,Yes,Single,35,Master
247,49,HR,29,1,2.0,5,2.0,71986.0,No,1,No,Single,18,Below College
808,32,Marketing,24,4,4.0,1,4.0,122489.0,No,1,Yes,Divorced,1,Doctor
2067,38,Marketing,21,5,7.0,5,2.0,50221.0,No,3,Yes,Married,9,Master
1144,49,Marketing,37,1,6.0,1,2.0,125768.0,Yes,1,Yes,Divorced,7,Master
2029,33,Marketing,22,7,8.0,5,3.0,52098.0,No,3,No,Divorced,12,Master
1196,19,Finance,1,14,2.0,5,1.0,51071.0,No,3,Yes,Divorced,7,College
395,40,Finance,34,1,3.0,5,3.0,112368.0,No,2,No,Married,16,Below College
1354,19,Engineering,26,6,2.0,4,2.0,68652.0,Yes,2,Yes,Married,19,College
1852,42,Marketing,22,5,5.0,1,3.0,143235.0,No,1,No,Married,20,Doctor
2901,37,Finance,25,5,5.0,3,4.0,90064.0,No,4,No,Married,47,Doctor
1784,55,Finance,9,10,6.0,2,1.0,77163.0,Yes,3,No,Single,34,College
1185,41,Sales,2,11,9.0,3,3.0,148292.0,No,1,No,Single,17,College
2182,59,Engineering,19,3,2.0,2,4.0,97156.0,No,1,No,Married,46,Below College
2861,52,Engineering,35,6,7.0,1,2.0,53238.0,No,1,Yes,Married,12,College
2664,54,Sales,4,12,1.0,2,1.0,129649.0,No,3,Yes,Divorced,24,Bachelor
711,38,Finance,8,9,5.0,3,3.0,94997.0,No,2,Yes,Single,39,Below College
1859,40,Marketing,23,13,1.0,4,2.0,105724.0,No,3,Yes,Single,12,College
417,31,HR,34,10,4.0,1,3.0,148430.0,No,1,Yes,Single,38,Bachelor
434,22,Sales,14,6,4.0,4,3.0,60615.0,No,3,No,Divorced,49,Master
1315,39,Finance,29,8,3.0,3,4.0,141903.0,No,4,Yes,Married,36,Master
2402,27,HR,15,1,4.0,1,1.0,94046.0,No,4,Yes,Single,25,College
1300,35,Engineering,14,10,5.0,3,2.0,113298.0,No,3,Yes,Divorced,24,College
1137,54,Finance,30,9,8.0,2,1.0,37527.0,Yes,4,No,Divorced,20,College
818,42,Marketing,28,12,7.0,4,3.0,53952.0,No,3,Yes,Divorced,23,College
1612,32,Engineering,20,10,5.0,1,3.0,39017.0,No,4,No,Married,9,Doctor
1661,45,Finance,30,2,5.0,2,3.0,147182.0,No,3,Yes,Married,11,Below College
195,49,Sales,32,9,3.0,2,1.0,148870.0,No,4,Yes,Divorced,32,Below College
2539,31,Sales,23,5,8.0,2,4.0,108959.0,No,1,Yes,Divorced,22,Below College
942,21,Sales,13,12,8.0,4,3.0,122901.0,Yes,2,Yes,Single,20,Below College
144,24,Engineering,17,3,7.0,2,2.0,108254.0,Yes,1,No,Single,24,Below College
2823,43,Sales,31,2,4.0,2,4.0,113890.0,Yes,1,No,Married,2,Bachelor
1697,29,Finance,12,14,6.0,2,1.0,113275.0,No,4,Yes,Single,13,Bachelor
145,39,Finance,37,8,8.0,3,3.0,96851.0,No,4,No,Divorced,13,Below College
655,35,Finance,31,7,7.0,2,2.0,79274.0,Yes,4,Yes,Single,20,Bachelor
324,35,Marketing,12,14,5.0,3,3.0,87841.0,No,4,No,Married,17,College
1805,48,HR,4,4,7.0,3,1.0,115348.0,No,4,Yes,Single,25,Bachelor
722,32,Finance,31,8,5.0,5,4.0,106326.0,No,2,Yes,Single,20,Bachelor
1566,21,Finance,2,8,8.0,1,1.0,131031.0,No,4,Yes,Divorced,32,Doctor
843,39,Finance,34,9,5.0,2,2.0,52068.0,Yes,1,Yes,Divorced,43,Bachelor
588,18,Engineering,34,3,7.0,5,4.0,84971.0,No,1,No,Married,18,Below College
1806,28,Engineering,28,8,9.0,1,2.0,103509.0,Yes,3,Yes,Married,24,Below College
2479,59,Engineering,9,4,6.0,5,4.0,146254.0,No,1,Yes,Divorced,40,College
2116,40,Marketing,32,14,4.0,1,4.0,31249.0,No,3,No,Divorced,29,College
988,27,Engineering,25,8,9.0,4,4.0,127807.0,No,3,Yes,Single,27,Below College
707,34,Sales,10,3,8.0,1,4.0,90237.0,No,3,Yes,Single,30,College
2296,38,Finance,25,13,4.0,1,4.0,38316.0,No,3,Yes,Married,12,Bachelor
77,42,HR,9,2,5.0,3,3.0,132968.0,No,2,No,Single,12,Master
1617,41,Engineering,8,1,4.0,2,1.0,66507.0,Yes,2,No,Divorced,5,Bachelor
1091,57,Finance,10,8,1.0,4,1.0,132181.0,No,2,No,Single,38,College
2727,42,Sales,34,2,7.0,5,4.0,124319.0,No,1,No,Married,30,Bachelor
1263,43,Marketing,36,14,3.0,5,3.0,51912.0,No,3,No,Single,39,Bachelor
73,33,Marketing,29,4,9.0,4,2.0,46184.0,No,2,No,Divorced,16,Below College
687,26,Marketing,13,6,8.0,4,3.0,144507.0,Yes,4,Yes,Divorced,46,Master
1497,56,Sales,5,9,7.0,3,2.0,148165.0,Yes,2,No,Divorced,7,Bachelor
2741,27,Marketing,36,1,6.0,3,2.0,45362.0,No,2,Yes,Divorced,47,College
1546,35,Engineering,27,9,5.0,1,2.0,61090.0,No,4,Yes,Single,2,Doctor
190,50,Sales,31,10,3.0,2,3.0,45804.0,No,1,Yes,Single,4,Master
950,57,Sales,13,7,1.0,3,2.0,113276.0,No,1,No,Married,32,Below College
1484,42,Sales,13,5,3.0,4,2.0,82123.0,No,3,Yes,Married,30,Bachelor
1086,37,HR,9,8,3.0,1,3.0,123829.0,Yes,2,Yes,Divorced,43,Bachelor
351,24,Finance,19,14,1.0,3,3.0,111243.0,No,4,Yes,Married,6,Doctor
2536,24,Marketing,35,5,3.0,4,1.0,42626.0,No,3,Yes,Single,11,Doctor
2738,22,HR,3,12,4.0,2,4.0,142263.0,No,3,No,Single,45,Below College
319,38,Sales,26,2,1.0,1,2.0,69931.0,No,2,No,Married,37,Below College
2385,49,HR,36,12,2.0,2,3.0,134181.0,No,2,Yes,Married,7,College
552,30,HR,28,10,3.0,3,1.0,117852.0,Yes,3,Yes,Married,40,Bachelor
2978,41,Finance,29,5,4.0,5,3.0,81516.0,No,1,Yes,Single,5,College
1244,28,Engineering,4,11,7.0,1,2.0,41655.0,No,4,Yes,Married,34,Bachelor
1632,41,Sales,36,12,3.0,3,1.0,98466.0,No,1,Yes,Married,15,Master
884,29,Sales,10,6,1.0,4,4.0,55110.0,No,2,No,Divorced,27,Bachelor
215,37,Marketing,2,7,5.0,5,3.0,104683.0,No,3,Yes,Single,36,College
893,20,Finance,6,7,5.0,2,3.0,34652.0,No,4,Yes,Single,31,College
2468,54,Engineering,32,10,4.0,1,4.0,69530.0,No,4,No,Married,28,Master
598,33,HR,8,4,8.0,5,3.0,124377.0,Yes,2,Yes,Divorced,48,Master
2302,56,Marketing,6,11,4.0,4,2.0,55482.0,No,4,Yes,Single,30,Below College
1845,50,Engineering,24,9,4.0,5,3.0,113003.0,No,2,No,Single,27,Master
963,57,Engineering,13,10,4.0,3,2.0,65035.0,No,4,Yes,Divorced,10,College
1700,45,Engineering,36,10,6.0,3,3.0,40909.0,No,2,Yes,Single,18,Bachelor
634,53,Marketing,1,13,2.0,1,1.0,52991.0,Yes,3,Yes,Married,34,Master
2716,38,Sales,12,12,4.0,1,1.0,115977.0,Yes,4,No,Married,12,College
2466,30,Sales,12,5,6.0,4,3.0,107027.0,No,4,No,Divorced,41,Below College
2126,59,Marketing,32,8,4.0,1,2.0,129252.0,No,3,No,Married,5,Below College
2464,40,Engineering,10,11,7.0,3,3.0,148199.0,No,1,No,Married,36,Bachelor
1397,30,Engineering,22,4,7.0,5,1.0,100490.0,No,4,Yes,Married,13,Doctor
1603,35,Marketing,35,2,3.0,5,4.0,66392.0,No,3,No,Divorced,39,Doctor
2022,26,Sales,13,1,9.0,5,3.0,75904.0,No,1,Yes,Divorced,41,Master
2910,34,Finance,14,5,2.0,5,4.0,98773.0,No,4,Yes,Married,4,Doctor
174,49,HR,38,9,5.0,1,1.0,111171.0,No,4,Yes,Divorced,18,Bachelor
2919,31,Engineering,23,8,3.0,2,2.0,45120.0,No,3,No,Single,41,Master
2247,19,Engineering,8,6,5.0,4,4.0,74297.0,No,4,Yes,Single,32,Master
1245,57,Sales,20,13,9.0,5,4.0,128738.0,No,4,No,Divorced,31,College
1751,37,Marketing,31,5,8.0,4,2.0,119577.0,No,3,Yes,Single,10,Doctor
1874,27,Marketing,4,6,9.0,3,,132335.0,Yes,3,Yes,Single,2,Below College
2239,48,Finance,39,7,5.0,1,3.0,98446.0,No,3,Yes,Married,26,College
852,41,HR,18,1,3.0,5,4.0,67787.0,No,2,No,Married,21,College
1288,41,Engineering,35,11,3.0,3,4.0,48361.0,No,1,Yes,Divorced,11,Below College
1149,21,Marketing,16,7,8.0,4,3.0,46219.0,No,1,No,Divorced,34,Doctor
965,56,Engineering,13,13,4.0,5,3.0,105224.0,No,2,No,Single,47,Doctor
1495,49,Sales,9,13,2.0,2,3.0,140165.0,Yes,1,Yes,Divorced,49,College
1457,35,Sales,18,3,7.0,3,2.0,78469.0,No,2,No,Married,47,Below College
185,19,HR,33,14,6.0,2,1.0,61351.0,No,4,No,Single,27,Bachelor
1896,19,Sales,7,10,5.0,4,1.0,92694.0,Yes,3,No,Married,38,Bachelor
1592,36,Finance,32,11,7.0,5,2.0,136602.0,No,2,Yes,Married,27,Bachelor
1538,34,HR,26,14,7.0,5,1.0,120727.0,No,2,No,Single,9,Master
421,22,Finance,12,6,6.0,3,2.0,141113.0,No,4,No,Divorced,24,Bachelor
92,52,HR,29,13,4.0,2,2.0,58428.0,No,2,Yes,Divorced,48,Below College
850,47,Sales,8,2,9.0,5,3.0,54136.0,No,4,Yes,Married,21,Below College
450,44,Sales,10,9,3.0,1,2.0,137845.0,No,2,No,Divorced,46,Doctor
2871,35,Sales,2,6,4.0,4,2.0,94079.0,No,1,No,Single,49,Below College
2426,42,Marketing,20,2,3.0,4,3.0,136657.0,No,3,No,Married,38,Bachelor
2189,41,Sales,10,3,5.0,1,1.0,78679.0,No,3,No,Divorced,39,Master
2644,23,Finance,1,10,8.0,2,3.0,56082.0,Yes,3,Yes,Single,44,College
677,20,Finance,20,1,4.0,4,4.0,145742.0,No,1,No,Divorced,20,Master
1275,52,Finance,29,6,2.0,2,2.0,138819.0,No,1,No,Divorced,33,Bachelor
2857,42,Engineering,7,4,7.0,4,3.0,77201.0,Yes,3,No,Married,24,Below College
2846,57,Marketing,36,2,3.0,2,,55785.0,No,2,No,Divorced,49,Below College
416,46,Sales,10,3,3.0,1,3.0,37855.0,Yes,3,Yes,Divorced,40,Below College
2834,22,Finance,34,2,6.0,2,2.0,112632.0,Yes,2,Yes,Divorced,23,Master
753,21,HR,1,12,1.0,4,2.0,68634.0,No,4,Yes,Married,34,Master
2696,27,Finance,35,6,6.0,1,1.0,45921.0,No,1,Yes,Single,42,Doctor
1312,40,Finance,36,9,1.0,3,1.0,100207.0,No,1,Yes,Single,29,Below College
952,49,Finance,28,8,2.0,2,2.0,49851.0,Yes,4,Yes,Single,46,Bachelor
1516,41,HR,36,6,5.0,2,2.0,35988.0,No,2,Yes,Married,47,Master
2926,19,Marketing,1,13,8.0,5,1.0,77879.0,No,4,No,Divorced,34,Bachelor
2611,48,Marketing,21,14,6.0,1,4.0,91816.0,Yes,1,No,Divorced,32,College
2649,37,Finance,10,8,6.0,5,2.0,81342.0,Yes,1,No,Married,1,Master
1652,39,HR,33,9,8.0,3,1.0,123960.0,No,3,Yes,Married,7,College
1324,35,Finance,18,13,8.0,2,3.0,114462.0,No,3,Yes,Married,39,College
2036,53,Sales,7,13,9.0,5,4.0,74280.0,No,1,No,Divorced,31,College
24,29,Sales,2,11,6.0,2,1.0,69685.0,No,1,No,Divorced,25,College
2511,37,Sales,30,4,2.0,4,1.0,31891.0,No,1,Yes,Married,41,Bachelor
1786,31,Engineering,11,13,7.0,1,2.0,131002.0,No,1,Yes,Divorced,6,Bachelor
307,45,Marketing,16,1,7.0,5,3.0,81663.0,No,1,No,Divorced,7,College
237,59,Engineering,24,9,3.0,2,2.0,114376.0,No,1,Yes,Single,37,Doctor
433,27,Marketing,12,8,6.0,1,3.0,87352.0,No,1,Yes,Single,11,Master
2984,40,Sales,14,14,9.0,2,1.0,112045.0,No,1,No,Divorced,19,College
1821,29,Sales,14,2,5.0,3,1.0,32257.0,No,2,Yes,Divorced,25,Master
1540,39,Marketing,9,10,6.0,4,3.0,78601.0,Yes,1,Yes,Single,8,College
2104,25,Marketing,31,5,3.0,2,2.0,43229.0,No,3,No,Divorced,41,Below College
2564,35,Engineering,22,6,5.0,2,4.0,61230.0,Yes,2,No,Divorced,43,College
2531,27,Marketing,10,4,8.0,4,3.0,61460.0,No,1,Yes,Married,23,College
2591,43,Marketing,1,8,1.0,2,2.0,48989.0,No,3,Yes,Married,31,Bachelor
2914,42,Sales,8,1,6.0,5,2.0,146854.0,No,2,No,Married,41,College
1486,53,HR,34,14,9.0,1,3.0,75938.0,No,1,Yes,Divorced,29,Below College
1641,35,Finance,4,12,6.0,3,3.0,115639.0,No,3,Yes,Single,1,College
2523,52,Engineering,24,5,6.0,3,1.0,115873.0,No,1,Yes,Divorced,47,Bachelor
1604,32,Engineering,12,8,5.0,5,4.0,114267.0,No,1,Yes,Single,24,Below College
2890,31,Finance,24,5,3.0,4,4.0,45689.0,No,3,No,Divorced,18,Doctor
919,28,Marketing,19,7,2.0,4,2.0,142092.0,No,1,No,Single,6,Master
1295,54,Finance,16,9,2.0,3,1.0,126742.0,No,4,Yes,Divorced,30,Doctor
2386,45,Engineering,31,4,3.0,5,1.0,118118.0,No,4,Yes,Married,47,Below College
1796,19,Engineering,10,6,8.0,1,4.0,33352.0,Yes,2,No,Married,24,Doctor
683,36,Finance,21,10,5.0,3,4.0,109384.0,No,3,Yes,Married,4,College
2472,40,HR,1,4,9.0,1,3.0,88694.0,No,4,Yes,Single,1,Bachelor
2455,30,HR,11,4,2.0,5,,73432.0,No,2,No,Single,29,Doctor
2085,54,HR,27,3,2.0,2,3.0,86973.0,Yes,3,No,Married,14,Master
1624,24,Finance,25,11,7.0,3,3.0,140685.0,No,4,Yes,Divorced,5,College
1043,39,Marketing,28,10,5.0,3,2.0,137318.0,No,1,Yes,Married,3,College
2258,48,Engineering,6,3,7.0,3,3.0,56930.0,No,1,No,Divorced,5,Doctor
1178,54,Sales,25,3,4.0,5,3.0,77802.0,No,1,Yes,Single,17,College
1272,59,Sales,36,8,1.0,5,1.0,132067.0,No,2,No,Married,44,Below College
1788,42,HR,3,13,4.0,5,3.0,71970.0,No,4,Yes,Divorced,8,Master
2672,21,Finance,6,14,6.0,2,3.0,91486.0,No,1,Yes,Single,45,Master
2111,19,Marketing,32,5,2.0,2,2.0,122297.0,No,3,No,Divorced,11,Below College
652,22,Engineering,2,3,6.0,1,3.0,125198.0,No,4,No,Married,27,Below College
2267,45,Marketing,30,8,5.0,3,3.0,112049.0,No,3,No,Divorced,43,Below College
2952,25,Marketing,4,12,8.0,5,1.0,59404.0,No,3,Yes,Married,45,Below College
827,35,HR,21,12,7.0,1,3.0,103996.0,Yes,2,Yes,Single,36,Bachelor
388,36,Engineering,24,9,8.0,2,4.0,138293.0,No,2,Yes,Single,5,Master
1299,42,Engineering,7,10,6.0,1,4.0,66365.0,No,1,No,Single,24,College
1956,43,HR,1,1,8.0,4,4.0,104383.0,No,4,Yes,Married,28,Doctor
81,18,Engineering,24,3,1.0,4,4.0,75161.0,No,1,No,Divorced,15,Bachelor
685,38,Engineering,17,4,6.0,1,2.0,44426.0,No,2,Yes,Married,48,Doctor
1936,50,Marketing,11,6,2.0,5,4.0,44202.0,Yes,2,Yes,Divorced,23,Below College
1912,55,HR,9,12,3.0,5,1.0,57729.0,Yes,3,Yes,Married,25,Doctor
3,32,Finance,37,7,4.0,5,2.0,82716.0,No,1,Yes,Divorced,21,College
2962,39,Marketing,2,13,2.0,3,1.0,143695.0,Yes,3,No,Divorced,11,Below College
2722,58,Marketing,3,13,7.0,3,1.0,104884.0,No,3,Yes,Divorced,38,College
2800,43,Engineering,8,12,8.0,2,3.0,90109.0,No,2,Yes,Married,2,Below College
1717,40,Finance,1,9,6.0,2,1.0,35290.0,No,3,No,Single,11,Doctor
1586,46,Marketing,29,4,1.0,3,2.0,35663.0,No,4,Yes,Divorced,29,College
2383,27,Engineering,7,14,4.0,3,3.0,31132.0,No,4,No,Single,18,Doctor
2598,22,HR,17,5,5.0,2,2.0,94669.0,No,4,Yes,Single,41,Master
582,45,Engineering,9,5,7.0,4,2.0,51058.0,No,2,No,Married,7,Bachelor
561,55,Marketing,11,9,7.0,2,3.0,131085.0,No,2,No,Single,6,Doctor
2213,42,HR,23,12,9.0,1,3.0,119041.0,No,2,No,Married,42,Below College
1761,53,Engineering,37,10,6.0,1,1.0,33086.0,No,1,No,Single,35,Master
1409,20,Finance,8,1,1.0,3,3.0,80093.0,No,2,No,Married,16,Master
1038,26,HR,26,14,9.0,2,2.0,130166.0,No,1,Yes,Married,34,Doctor
1532,21,Engineering,29,4,9.0,1,2.0,82025.0,No,2,Yes,Single,7,College
710,54,HR,21,10,8.0,2,1.0,71815.0,Yes,4,Yes,Divorced,30,Master
2250,48,Finance,2,5,2.0,5,2.0,114010.0,No,3,No,Divorced,29,Bachelor
2542,54,Marketing,25,5,4.0,4,1.0,46802.0,No,3,Yes,Married,41,Master
2585,47,Engineering,34,8,7.0,1,4.0,75487.0,No,3,Yes,Married,21,Below College
134,21,Marketing,34,2,7.0,5,3.0,143902.0,No,1,Yes,Divorced,30,Below College
1671,58,Finance,33,10,8.0,3,1.0,113447.0,No,4,Yes,Single,37,Master
2398,31,HR,31,2,1.0,5,4.0,134042.0,No,1,No,Single,23,Below College
2702,41,Engineering,8,3,8.0,5,3.0,95250.0,No,1,No,Married,15,Bachelor
2181,54,Finance,18,6,4.0,2,3.0,37198.0,No,4,Yes,Single,34,Master
975,47,Sales,10,10,4.0,5,4.0,100123.0,No,3,No,Divorced,40,College
1465,57,Marketing,14,14,3.0,3,2.0,131377.0,No,2,No,Married,5,Below College
2697,51,HR,13,13,6.0,2,1.0,55432.0,No,1,No,Single,49,Below College
1524,49,Engineering,32,11,2.0,5,1.0,143174.0,No,4,No,Married,42,Below College
1689,23,HR,16,7,1.0,1,1.0,120688.0,No,3,No,Divorced,39,Doctor
2956,29,HR,17,4,1.0,2,2.0,131958.0,No,1,Yes,Single,48,Below College
2299,38,Finance,5,11,3.0,2,2.0,40058.0,No,3,No,Divorced,43,Master
1396,28,Finance,36,13,8.0,1,4.0,60692.0,Yes,1,Yes,Divorced,15,Bachelor
489,54,Finance,24,10,6.0,3,4.0,94766.0,No,3,Yes,Single,40,Below College
1076,23,Sales,39,9,8.0,4,4.0,117340.0,No,4,No,Single,24,Below College
842,50,Sales,31,10,1.0,5,4.0,94636.0,No,4,Yes,Single,2,College
2310,54,HR,33,12,2.0,5,4.0,94459.0,No,4,No,Single,6,Doctor
1599,52,Sales,13,9,1.0,5,4.0,122796.0,No,1,Yes,Married,43,College
1493,59,Finance,18,11,6.0,1,4.0,83252.0,No,2,Yes,Single,28,Doctor
596,49,Finance,33,3,7.0,4,3.0,130368.0,No,2,No,Single,35,Master
376,22,Engineering,15,13,9.0,5,1.0,79647.0,Yes,1,Yes,Divorced,32,Master
2200,38,Sales,30,3,1.0,5,1.0,78555.0,No,1,No,Single,46,Bachelor
2205,52,Engineering,11,3,7.0,1,3.0,88862.0,Yes,1,No,Single,15,Below College
149,23,HR,32,8,3.0,5,3.0,115000.0,Yes,2,Yes,Single,11,Below College
49,52,Marketing,16,2,9.0,1,3.0,100494.0,Yes,4,No,Divorced,23,Doctor
1434,58,Sales,26,6,7.0,5,4.0,44570.0,No,1,Yes,Single,31,Doctor
382,52,Finance,21,10,9.0,4,4.0,146156.0,No,1,Yes,Divorced,47,Bachelor
2167,44,Engineering,23,9,3.0,5,1.0,81128.0,No,1,No,Single,25,Doctor
1505,29,Engineering,28,13,3.0,2,1.0,145321.0,Yes,2,Yes,Single,4,College
2843,51,HR,3,3,1.0,2,1.0,68921.0,No,4,Yes,Divorced,35,College
234,40,Finance,37,8,6.0,3,2.0,66397.0,No,4,No,Divorced,41,Doctor
1688,20,Engineering,27,1,4.0,2,2.0,81070.0,No,1,No,Divorced,23,Master
622,29,Engineering,18,13,4.0,2,4.0,100679.0,No,2,Yes,Single,25,College
2206,35,Finance,9,7,2.0,2,1.0,45164.0,No,4,No,Divorced,20,Doctor
175,49,Marketing,16,4,7.0,3,2.0,88916.0,No,3,Yes,Married,37,Bachelor
2062,30,HR,32,7,7.0,1,4.0,114018.0,No,2,No,Single,46,Bachelor
272,52,Sales,26,4,6.0,2,3.0,39635.0,Yes,3,No,Divorced,5,College
2629,33,Finance,22,7,8.0,3,3.0,74378.0,No,3,Yes,Divorced,26,Bachelor
1883,25,Finance,26,8,1.0,5,3.0,95651.0,No,1,Yes,Married,37,Below College
2571,37,Engineering,10,11,9.0,4,,97557.0,No,1,No,Married,3,Doctor
681,27,Finance,16,2,3.0,2,1.0,43502.0,Yes,4,Yes,Married,32,Below College
1648,55,Finance,29,11,1.0,1,1.0,108819.0,No,2,Yes,Divorced,9,Below College
1908,21,Engineering,23,8,6.0,5,2.0,142134.0,No,2,No,Married,18,Doctor
411,29,HR,5,4,3.0,5,3.0,55090.0,No,2,No,Single,48,Master
2469,50,Sales,32,12,6.0,3,3.0,38834.0,No,4,Yes,Single,10,Bachelor
2763,44,Marketing,11,9,4.0,2,3.0,34122.0,No,1,No,Married,18,Doctor
2635,26,Finance,30,13,4.0,4,4.0,38678.0,No,1,No,Single,17,Bachelor
2353,22,HR,34,2,6.0,1,1.0,147734.0,No,1,Yes,Divorced,30,Below College
2614,42,Finance,6,1,3.0,4,3.0,53696.0,No,3,No,Divorced,28,College
2011,21,Engineering,11,13,1.0,1,1.0,49567.0,Yes,4,Yes,Divorced,5,Below College
2228,38,Marketing,2,11,4.0,2,3.0,107237.0,Yes,2,Yes,Single,6,Below College
746,28,Engineering,5,4,5.0,4,3.0,130651.0,No,3,No,Married,47,Doctor
2657,54,Sales,18,2,4.0,4,4.0,57987.0,No,3,No,Divorced,20,Master
14,41,Marketing,17,3,1.0,4,1.0,142833.0,No,3,Yes,Single,32,College
478,51,Sales,7,7,5.0,4,3.0,109925.0,No,3,No,Divorced,1,Bachelor
1940,43,Engineering,29,8,8.0,4,3.0,89046.0,No,3,Yes,Single,13,College
2832,39,Marketing,25,14,8.0,5,2.0,75819.0,No,1,No,Married,34,Doctor
767,45,Finance,9,1,6.0,4,1.0,146193.0,No,4,Yes,Single,19,College
329,57,Sales,24,12,3.0,2,2.0,119937.0,No,3,No,Married,29,Bachelor
2473,46,Finance,2,5,2.0,2,3.0,117193.0,No,3,Yes,Single,13,College
1962,32,HR,34,13,9.0,3,4.0,54180.0,Yes,1,No,Divorced,30,Doctor
2508,31,Marketing,8,13,5.0,1,2.0,65402.0,Yes,2,Yes,Married,46,Below College
1841,52,Marketing,24,3,6.0,3,1.0,61212.0,No,2,No,Single,4,Doctor
581,30,HR,28,5,9.0,5,1.0,42679.0,No,2,No,Divorced,39,Doctor
475,43,Sales,23,11,6.0,5,3.0,136007.0,No,1,Yes,Single,34,Master
2992,23,Engineering,39,14,3.0,4,4.0,118623.0,No,4,Yes,Divorced,24,Doctor
